product_guid,manufacturer,model_name,camber_profile,camber_profile_confidence,camber_profile_posterior,core_material,core_material_confidence,core_material_posterior,price,price_confidence,price_posterior,availability,availability_confidence,availability_posterior,comparable_board,comparable_board_confidence,comparable_board_posterior,base_material,base_material_confidence,base_material_posterior,recommended_weight_range,recommended_weight_range_confidence,recommended_weight_range_posterior,flex_rating,flex_rating_confidence,flex_rating_posterior,model_first_available_year,model_first_available_year_confidence,model_first_available_year_posterior,tip_tail_width,tip_tail_width_confidence,tip_tail_width_posterior,sidecut_radius,sidecut_radius_confidence,sidecut_radius_posterior,rider_level,rider_level_confidence,rider_level_posterior,warranty,warranty_confidence,warranty_posterior,reviewer_opinion,reviewer_opinion_confidence,reviewer_opinion_posterior,topsheet,topsheet_confidence,topsheet_posterior,board_designer,board_designer_confidence,board_designer_posterior,board_weight,board_weight_confidence,board_weight_posterior,manufacturing_location,manufacturing_location_confidence,manufacturing_location_posterior,carving_rating,carving_rating_confidence,carving_rating_posterior,powder_rating,powder_rating_confidence,powder_rating_posterior,waist_width_at_156,waist_width_at_156_confidence,waist_width_at_156_posterior,recommended_weight_at_159,recommended_weight_at_159_confidence,recommended_weight_at_159_posterior,effective_edge,effective_edge_confidence,effective_edge_posterior,sidecut_radius_at_159,sidecut_radius_at_159_confidence,sidecut_radius_at_159_posterior,tip_tail_width_at_159,tip_tail_width_at_159_confidence,tip_tail_width_at_159_posterior,board_category,board_category_confidence,board_category_posterior,brand,brand_confidence,brand_posterior,mounting_pattern,mounting_pattern_confidence,mounting_pattern_posterior,shape,shape_confidence,shape_posterior,available_sizes,available_sizes_confidence,available_sizes_posterior,model_year,model_year_confidence,model_year_posterior,gender,gender_confidence,gender_posterior,laminate,laminate_confidence,laminate_posterior,product_type,product_type_confidence,product_type_posterior,terrain_suitability,terrain_suitability_confidence,terrain_suitability_posterior,setback,setback_confidence,setback_posterior,negative_aspect,negative_aspect_confidence,negative_aspect_posterior,sustainability_certification,sustainability_certification_confidence,sustainability_certification_posterior,stance_width_range_size,stance_width_range_size_confidence,stance_width_range_size_posterior,edge_hold,edge_hold_confidence,edge_hold_posterior,construction_material_innovation,construction_material_innovation_confidence,construction_material_innovation_posterior,sidewall_material,sidewall_material_confidence,sidewall_material_posterior,positive_aspect,positive_aspect_confidence,positive_aspect_posterior,edge_technology,edge_technology_confidence,edge_technology_posterior,turn_initiation_performance,turn_initiation_performance_confidence,turn_initiation_performance_posterior,sidecut_type,sidecut_type_confidence,sidecut_type_posterior,taper,taper_confidence,taper_posterior,binding_compatibility,binding_compatibility_confidence,binding_compatibility_posterior,chatter_performance,chatter_performance_confidence,chatter_performance_posterior,predecessor_model_name,predecessor_model_name_confidence,predecessor_model_name_posterior,contact_length_size,contact_length_size_confidence,contact_length_size_posterior,return_policy_terms,return_policy_terms_confidence,return_policy_terms_posterior,jibbing_rating_tgr,jibbing_rating_tgr_confidence,jibbing_rating_tgr_posterior,overall_rating_snowboardingprofiles,overall_rating_snowboardingprofiles_confidence,overall_rating_snowboardingprofiles_posterior,speed_rating_tgr,speed_rating_tgr_confidence,speed_rating_tgr_posterior,jumps_rating_tgr,jumps_rating_tgr_confidence,jumps_rating_tgr_posterior,on_snow_feel_tgr,on_snow_feel_tgr_confidence,on_snow_feel_tgr_posterior,pipe_rating_tgr,pipe_rating_tgr_confidence,pipe_rating_tgr_posterior
rnwZw4kRkN,Salomon_SAS_Annecy_France,Pulse,Flat_Out_Camber,0.9986,,Full_length_Aspen_with_birch_stripes,0.9976,,549.99,0.9948,,Salomon.com_direct_$399.95_sale_$319.96,0.9948,,K2_Raygun_Yes_Basic_Rossignol_One_LF_Salomon_Sight_Ride_Agenda,0.5031,,Extruded,0.9963,,55-75kg,0.8802,,2.0,0.7464,2.0:0.7464|3.0:0.2536,2008/2009,0.9965,,296.0,0.8802,,6.5,0.9963,,Beginner_Intermediate,0.9983,,Valid_from_authorized_retailer_repair_or_replace,0.9931,,Perfect_board_for_beginners_forgiving_playful_low_price,0.9022,,UV_Protected_Gloss,0.5800,,,,,2350.0,0.9931,,,,,,,,,,,251.0,0.8802,,60-90kg,0.8802,,117.5,0.8802,,,,,300.0,0.8802,,All-Mountain,0.9983,,Salomon,0.9981,,4x2_Inserts,0.9981,,Directional_Twin,0.9986,,142_145_149_152_156_160_163_158W_162W,0.9981,,2024/2025,0.9948,,Mens,0.9963,,BIAX_LD_fiberglass_BA_LD_Glass,0.9977,,Snowboard,0.9986,,All-Mountain_Freestyle,0.9865,,Binding_stance_set_back_slightly_nose_float,0.9515,,Defect_warranty_service_went_silent,0.7229,,FSC_Certified_Aspen_wood_core,0.6738,,,,,Camber_underfoot_superior_edge_hold_vs_rocker,0.7251,,,,,ABS_Acrylonitrile_Butadiene_Styrene,0.6738,,Soft_flex_Bite_Free_Edges_catch_free_low_consequence,0.9970,,Bite_Free_Edges,0.9948,,Easy_turn_initiation_Flat_Out_Camber_detuned_edges,0.9022,,Radial,0.9976,,,,,,,,,,,Previous_Salomon_Pulse_models_since_2008_2009,0.8556,,,,,,,,,,,,,,,,,,,,,,,,,
s2T2yRY9iM,CAPiTA_Snowboards_C3_Worldwide,Defenders_of_Awesome_DOA,Resort_V1_Flat_Kick_Tech,0.9991,,P2_Superlight_Paulownia_Poplar,0.9994,,999.99,0.9000,,Popular_sells_out_quickly,0.9375,,YES_Greats_UnInc_asym_sidecut_midbite_stiffer,0.9953,,Quantum_Drive_sintered_UHMWPE,0.9992,,54to82kg,0.9554,54to82kg:0.9554|54to81kg:0.0446,5.5,0.9994,,2012_2013_season,0.9892,,30.1,0.9554,30.1:0.9554|30.2:0.0446,8.2,0.9554,8.2:0.9554|8.1:0.0446,Intermediate_to_advanced,0.9970,,Excludes_impact_rock_rail_abuse_wear,0.8912,,,,,PLT_Digital_Screen_Print_Metallic_Underlay,0.9991,,,,,,,,The_Mothership_Feistritz_Austria,0.9997,,Good_but_not_elite_carver,0.9969,,Weak_doesnt_float_nose_dives,1.0000,,,,,63to91kg,0.9554,63to91kg:0.9554|63to90kg:0.0446,1234.0,0.9677,1234.0:0.9677|1233.0:0.0323,,,,,,,All_Mountain_Freestyle,0.9937,,CAPiTA,0.9980,,2x4_inserts,0.9500,,True_Twin,0.9994,,16_sizes_manufacturer,0.9804,16_sizes_manufacturer:0.9804|13_sizes_merchant:0.0196,2027,0.9265,,Mens,0.9552,,Hybrid_Carbon_HolySheet_BiAx,0.9991,,Snowboard,0.9500,,All_Mountain_Freestyle_Park_Carving,0.9983,,Centered,0.9986,,,,,100pct_clean_energy_hydro_solar,0.9998,,55.9,0.9554,55.9:0.9554|58.4:0.0446,Good_solid_hardpack_impressive_for_freestyle,0.9994,,Carbon_Fiber_Boosters,0.9982,,Fortress_Aramid_Kevlar_Sidewalls,0.8948,,,,,,,,,,,Blended_Radial,0.9991,,0.0,0.9974,,All_standard_2x4_insert_bindings,0.9300,,Moderate_some_dampness_chatter_afternoon_chop,0.9943,,,,,,,,,,,Doable_but_advanced_expert_jibbers_only,0.9996,,Ranked_1st_of_16_aggressive_am_freestyle,0.9620,,Good_really_stable_at_speeds,0.9952,,,,,,,,,,
sNXo66BiQz,,Warden,Fusion_Camber,0.9974,,Stomp_Core_100pct_Poplar,0.9971,,829.99,0.9245,,In_stock,0.9571,,CAPiTA_Mercury_NS_Trooper_LT_Terrain_Wrecker,0.9548,,High_end_durable_extruded_base,0.8367,,62.5-81.0,0.7100,,5.0,0.9974,,2019_2020_season,0.9278,,,,,,,,Intermediate_to_advanced_quiver_killer,0.9548,,2yr_limited_extendable_to_3yr,0.9999,,Fun_board_rides_better_than_price_suggests,0.9140,,,,,,,,3240.0,0.9554,,,,,,,,Low_angle_powder_nightmare,0.8899,,25.2,0.7100,,,,,120.4,0.7100,,,,,,,,All-Mountain,0.9974,,Rome,0.9998,,2x4_Inserts,0.7100,,Directional_Twin,0.9974,,151_154_157_158W_160_161W,0.9727,151_154_157_158W_160_161W:0.9727|154_157_158W_161W:0.0273,2027,0.9245,,Mens,0.9926,,Triax_Upper_Biax_Lower,0.9684,Triax_Upper_Biax_Lower:0.9684|Biax_Upper_Biax_Lower:0.0316,Snowboard,0.9926,,Groomed_runs_off_piste_all_mountain,0.7100,,Centered_reference_stance,0.9449,,Delamination_on_2024_model_warranty_replaced,0.6985,,,,,49.3-61.3,0.7100,,Really_competent_good_edge_hold,0.9986,,Twin_Single_Bamboo_HotRod,0.9963,,,,,Versatile_responsive_playful_great_pop,0.6714,,,,,Quick_turn_initiation_comes_alive_on_edge,0.9984,,Radial_Sidecut,0.9971,,0.0,0.7100,,,,,,,,,,,,,,45_day_return_period,0.9934,,,,,87.3,0.9519,,Stable_at_speed_no_chatter_base_lacks_glide,0.9062,,,,,,,,,,
sdDOE7560R,CAPiTA_Snowboards_Capita_MFG_GmbH,Pathfinder,Park_V2_Flat_Kick_dual_reverse_camber,0.9581,,Dual_Core_Poplar_and_Beech,0.9579,,799.99,0.9000,,In_stock,0.9742,,Rome_Mechanic_more_planted_pathfinder_snappier,0.9569,,Sintruded_sintered_extruded_hybrid,0.7726,,54-82kg,0.5000,54-82kg:0.5000|54-81kg:0.5000,4.0,0.9000,,,,,30.3,0.9500,,7.9,0.9500,,Beginner,0.9000,,Covers_delamination_cracking_inserts_defects,0.9974,,Forgiving_easy_to_ride_reduces_edge_catching,0.7726,,Metallic_Screen_and_Gloss_Matte_Print,0.9000,,,,,6.0,0.8500,,Handcrafted_in_Austria_at_The_MotherShip,0.9974,,Not_tool_for_deep_carves_washes_out,0.9681,,OK_shallow_powder_not_ideal_deep,0.9681,,25.6,0.9500,,63-91kg,0.5000,63-91kg:0.5000|63-90kg:0.5000,1235.0,0.5000,1235.0:0.5000|1234.0:0.5000,8.0,0.9500,,30.5,0.9500,,Freestyle_All_Mountain,0.9000,,CAPiTA,0.9974,,2x4_Inserts,0.9000,,True_Twin_symmetrical,0.9500,,151_153_155_157cm,0.9000,,2026,0.5000,2026:0.5000|2027:0.5000,Mens,0.5500,Mens:0.5500|Unisex:0.4500,Special_Blend_Fiberglass_biaxial,0.9592,,Snowboard,0.9500,,Park_All_Mountain,0.9000,,0.0,0.9000,,Chattery_not_damp_uncomfortable_higher_speeds,0.9517,,Certified_B_Corporation,0.9940,,55.9,0.9948,,,,,,,,,,,Super_easy_to_butter_press_forgiving,0.9569,,Bitter_End_Deflection_Tuning,0.8012,,Really_easy_to_initiate_turns,0.9681,,Radial_single_radius,0.9579,,0.0,0.8500,,2x4_insert_compatible_most_modern_bindings,0.9000,,Wobbly_above_moderate_speed_quite_chattery,0.9986,,Horrorscope_series,0.9986,,,,,,,,Great_for_jibbing_forgiving_playful,0.9681,,,,,,,,3.5,0.9681,,,,,,,
spP1v7GA81,Nitro_AG_Hunenberg_Switzerland,Nitro_x_Inter_Snowboard,True_Camber,0.9940,,Powerlite_ultra_lightweight_poplar,0.9963,,899.99,0.8111,,Widely_available_multiple_retailers,0.9993,,Burton_Custom_Camber_679_95,0.9699,,Sintered_EcoSpeed_HD,0.9940,,60_to_80kg,0.9940,,7.0,0.9963,,,,,295.0,0.9940,,11.3_7.3_11.3,0.9940,,Intermediate,0.9868,,Defects_in_material_and_workmanship,0.9882,,Good_for_technical_old_school_riders_great_carving,0.8947,,Water_based_inks,0.9996,,Ludvig_Billtoft_Yuto_Yamada_Nils_Arvidsson,0.7116,,,,,,,,,,,Not_ideal_full_camber_back_leg_burning,0.8947,,250.0,0.9940,,60_to_80kg,0.9554,60_to_80kg:0.9554|65_to_85kg:0.0446,,,,11.3_7.3_11.3,0.9554,11.3_7.3_11.3:0.9554|11.7_7.3_11.7:0.0446,295.0,0.9554,295.0:0.9554|297.0:0.0446,All_Mountain,0.9940,,Nitro_Snowboards,0.9994,,2x4_inserts,0.9868,,Directional_Twin,0.9940,,152_155_157_159cm,0.9999,,2026,0.8676,,Mens,0.9868,,Bi_Lite_Laminates_two_direction_fibres,0.9963,,Snowboard,0.9940,,10.0,0.9940,,_15.0,0.9963,,,,,100pct_solar_powered_700KW,0.9996,,48_to_60cm,0.9940,,,,,,,,ABS_35pct_recycled_polymers,0.9940,,,,,50pct_recycled_steel_durable,0.9940,,,,,Dual_Degressive,0.9940,,,,,,,,,,,,,,1170.0,0.9940,,,,,,,,,,,Good_glide_and_dampness_at_speed,0.8947,,,,,,,,,,
t3UScMTGDP,Burton_Snowboards_Burlington_VT,Custom_Flying_V,Flying_V_hybrid_rocker_camber,0.9583,,Super_Fly_II_700G_FSC_dual_species,0.9358,,699.99,0.9300,,Widely_available_multiple_retailers,0.9925,,Jones_MT_LibTech_TRP_NS_PT2_Capita_Mercury_Yes_Std_Burton_FA_Sal_Assassin,0.9848,,Sintered_WFO,0.9508,,68-91kg,0.9000,,4.5,0.9000,,,,,29.4,0.9000,,7.8,0.9000,,Beginner_Expert,0.7403,Beginner_Expert:0.7403|Intermediate_Expert:0.1333|Novice_Expert:0.1264,3_year_warranty_from_purchase,0.9016,,Semi_Easy,0.9620,,,,,,,,Feels_Normal,0.9524,,China,0.8854,,Average,0.9681,,Average,0.9681,,25.2,0.9000,,68-91kg,0.9000,,119.5,0.9000,,7.9,0.9000,,29.7,0.9000,,All_Mountain,0.9965,,Burton,0.9974,,The_Channel,0.9508,,Twinish,0.7552,Twinish:0.7552|Directional:0.2448,150_154_156_158_162_154W_158W_162W_166W,0.9300,,2025,0.9960,,Mens,0.9923,,,,,Snowboard_deck_only,0.9016,,All_Mountain_Park_Powder,0.9000,,−1.25,0.9000,,Edge_hold_rated_Medium_Soft_Snow,0.9620,,Certified_B_Corporation,0.9756,,53.0,0.9000,,Medium_Soft_Snow,0.9681,,Pro_Tip_tapered_tips,0.9311,,,,,Pops_well_especially_with_hinge_tech_bindings,0.9620,,Frostbite_Edges,0.9357,,Medium_Fast,0.9681,,,,,,,,The_Channel_all_major_bindings,0.5561,The_Channel_all_major_bindings:0.5561|Burton_EST_specific:0.4439,,,,,,,,,,90_days_unused,0.8500,,Good,0.9681,,,,,Good,0.9681,,Good,0.9681,,Semi_Stable,0.9681,,Average,0.9681,
tBtg11GZkI,Mervin_Manufacturing,Riders_Choice,C2x_rocker_between_feet_camber_to_tips,0.9985,,G_Lite_3_FSC_Aspen_Paulownia_Carbon_Power_Bands,0.9986,,879.99,0.9931,,Widely_available_multiple_retailers,0.9994,,Never_Summer_Proto_Synthesis_Burton_Custom_Flying_V,0.9231,,Sintered_Knife_Cut_Base,0.9278,,130_plus_lbs_65_plus_kg,0.9978,,5.5_to_7.0,0.9637,5.5_to_7.0:0.9637|5.0:0.0363,At_least_2005,0.6667,,299.0,0.9978,,7.8_8.2m_asym,0.9978,,Intermediate_to_Advanced,0.9306,,,,,Well_rounded_park_ride_covers_more_than_expected,0.9524,,Eco_Sublimated_Bio_Beans_Topsheet,0.8500,,Mathieu_Crepel_Blake_Paul_Max_Gus_Warbington,0.9830,,3080.0,0.9890,,Sequim_Washington_USA,0.9930,,,,,One_of_better_twins_for_floating,0.9524,,,,,,,,,,,,,,,,,Freestyle_All_Mountain,0.7237,Freestyle_All_Mountain:0.7237|All_Mountain_Freestyle:0.2763,GNU,0.9986,,2x4_Inserts,0.9985,,Asym_Twin,0.9985,,151.5_154.5_155W_157.5_158W_159.5_161.5_162W,0.9677,151.5_154.5_155W_157.5_158W_159.5_161.5_162W:0.9677|154.5_157.5_155W_158W:0.0323,2026,0.9974,,Mens,0.9783,,Tri_Ax_Bi_Ax_plus_Carbon_Power_Bands,0.8000,,Snowboard,0.9985,,Freestyle_All_Mountain,0.9458,Freestyle_All_Mountain:0.9458|Park_groomers_powder_all_mountain:0.0542,0.0,0.9985,,Not_ideal_for_dedicated_deep_powder_days,0.9018,,Zero_hazardous_waste_manufacturing,0.9988,,20.25_to_25.0_inches,0.9978,,Spot_on_Magne_Traction,0.9620,,Carbon_Power_Bands_pop_response_lifespan,0.8500,,UHMW_Ultra_High_Molecular_Weight_Polyethylene,0.8500,,,,,Magne_Traction_7_serrations,0.9986,,Excels_asym_sidecuts_minimal_effort,0.9231,,,,,,,,Union_Force_Burton_Cartel_medium_flex,0.9533,,6_of_10_chattery_damp,0.6000,6_of_10_chattery_damp:0.6000|Minimal_chatter_at_high_speed:0.4000,,,,1190.0,0.9978,,,,,3.0,0.9839,,88.3,0.9914,,3.5,0.9839,,4.5,0.9839,,Pretty_loose_feel_between_feet,0.9524,,,,
tGr1O7bwpu,Burton_Snowboards,Family_Tree_High_Fidelity,Directional_Camber_rocker_nose_camber_feet,0.8656,,Super_Fly_II_700G_dual_species,0.9633,,1099.99,0.9974,,Widely_available_multiple_retailers,0.9958,,Amplid_Souly_Grail_K2_Alchemist_YES_PYL_Uninc_Weston_Backwoods_United_Shapes_Cadet_Burton_Gril_Master_Jones_Flagship_Pro,0.9579,,Sintered_WFO,0.8983,,68-91kg,0.9963,,7.5,0.9642,,2025_season,0.9479,,29.35/28.65,0.9963,,7.8,0.9963,,Intermediate_Advanced,0.9836,,3_year_warranty,0.8381,,Freeride,0.9742,,Bird_themed_vulture_graphic,0.9948,,Ben_Ferguson_and_Kimmy_Fasani,0.7780,,Very_light_on_scales_normal_on_snow,0.9416,,Austria_Keil_factory,0.9974,,great_carv,0.9742,,Great,0.9742,,248.0,0.9963,,,,,112.0,0.9963,,,,,,,,Freeride_Powder,0.8656,,Burton,0.9985,,The_Channel,0.8344,,Tapered_Directional_Freeride,0.9609,,154_158_162cm,0.9974,,2026,0.9985,,Unisex,0.8621,,45_degree_Carbon_Highlights,0.8983,,Snowboard,0.9985,,Steep_deep_off_piste_freeride_powder_backcountry,0.9948,,neg25.0,0.9963,,Narrow_waist_causes_drag_above_US_8_5,0.9839,,B_Corporation,0.9579,,v56s,0.9963,,Medium_Snow,0.9742,,,,,,,,Stiff_and_aggressive_for_high_speed_charging,0.9742,,,,,Fast,0.9742,,,,,7.0,0.9985,,All_major_brands_EST_optimized,0.8344,,,,,,,,,,,,,,Poor,0.9742,,,,,great_spd,0.9742,,great_jmp,0.9742,,Semi_Locked_In,0.9742,,good_pipe,0.9742,
tyCoQ9A7Bi,Salomon_SAS_Amer_Sports,HPS_Sickstick_Hillside_Project_Series,Rock_Out_Camber,0.9614,Rock_Out_Camber:0.9614|Rocker_Camber_Rocker_hybrid:0.0386,Ghost_Green_Core_Paulownia,0.6953,Ghost_Green_Core_Paulownia:0.6953|Aspen_Paulownia:0.3047,664.99,0.9974,,Available,0.9970,,Ride_Warpig_excellent_value_alternative,0.9800,,Sintered_EG_Gallium_Electra_Fine_Stone,0.9836,,60_75kg,0.9931,,Medium,0.8420,Medium:0.8420|Progressive_stiffens_deeper:0.0964|Responsive_stiff:0.0616,2007.0,0.9974,,299_289mm,0.9950,,,,,Intermediate_to_Advanced_Expert,0.9908,,,,,Great_time_unsure_200_premium_justified,0.8861,,Clean_natural_wood_bamboo_visible_good_looking,0.9917,,Wolle_Nyvelt,0.9868,,,,,Amer_Sports_factories_Taiwan_China,0.7097,,,,,,,,258.0,0.9950,,70_85kg,0.9931,,1142.0,0.9950,,,,,305_295mm,0.9950,,All_Mountain_Freeride_Powder,0.9703,All_Mountain_Freeride_Powder:0.9703|Freestyle_powder_hybrid:0.0297,Salomon,0.9975,,2x4_inserts,0.9742,,Tapered_Twin,0.9975,,145_149_153_156_159_163cm,0.9931,,2025_Season_2024_2025,0.9890,,Unisex,0.9766,Unisex:0.9766|Mens:0.0234,BA_MD_Glass_biaxial_medium_density,0.9836,,Snowboard,0.9974,,Powder_all_mountain_backcountry_freeride,0.9981,,0.0,0.9958,,,,,30pct_bio_based_resin,0.9620,,,,,Impressive_edge_grip_on_groomers,0.9620,,Reduces_fiberglass_resin_40pct,0.9539,,ABC_Wrapper_bamboo_cork,0.9987,,,,,All_Mountain_Edge_Bevel,0.9620,,Quick_tight_turns_easy_switch,0.9524,,Quadralizer_Sidecut,0.9991,,2_to_20mm,0.7404,2_to_20mm:0.7404|10_to_12mm:0.2596,,,,Cork_sidewalls_damp_powerful_turning,0.9800,,,,,,,,Up_to_one_full_year_to_return,0.9620,,,,,,,,,,,,,,,,,,,
u89bIG1J6F,,Flagship,Directional_Camber_Rocker,0.9958,,Power_Core_triple_density_bamboo_paulownia_poplar,0.8600,Power_Core_triple_density_bamboo_paulownia_poplar:0.8600|Control_Core_dual_density_paulownia_poplar:0.1400,1299.99,0.9958,,Preorder_merchant_verified,0.9958,,Amplid_Souly_Grail_K2_Alchemist_YES_PYL_Weston_Cardiff_United,0.9571,,Sintered_9900,0.7838,Sintered_9900:0.7838|Sintered_8000:0.2162,54_77kg,0.9958,,8.0,0.9555,,2010_11_season,0.7812,,292_278mm,0.9958,,7.9,0.9958,,Intermediate_Advanced,0.9958,,2_plus_1_warranty_with_registration,0.9896,,Semi_Easy,0.9571,,Ash_Wood_Veneer_lightweight_damp,0.9948,,,,,2900.0,0.9781,,SWS_factory_Dubai_UAE,0.7382,,,,,Great,0.9571,,246.0,0.9958,,64_86kg,0.9958,,1142.0,0.9958,,9.1,0.9958,,,,,Freeride_Powder,0.9958,,Jones_Snowboards,0.9974,,2x4_Inserts,0.9958,,Tapered_Directional,0.9963,,151_154_156W_158_159W_161_162W_164_165W_167_169W_172,0.9968,,2027,0.9245,,Mens,0.9887,,Triax_Fiberglass_triple_layer_multi_axis,0.9958,,Freeride_snowboard,0.8571,,Steep_deep_hardpacked_backcountry_powder,0.9958,,20.0,0.9958,,Not_suitable_for_park_or_jibbing,0.9044,,Fair_Trade_Certified_industry_first,0.9449,,560.0,0.9958,,Hard_snow_capable,0.9571,,BComp_Carbon_Flax_Stringer_Bio_Resin,0.9937,,Recycled_ABS_round_finish,0.9937,,Excellent_stability_at_speed,0.9044,,Traction_Tech_3_0_three_contact_points,0.9511,,Medium_Fast,0.9571,,,,,12.0,0.9937,,,,,,,,,,,,,,,,,Poor,0.9571,,,,,Great_no_speed_limit,0.7141,,Good,0.9571,,Stable,0.9571,,Good,0.9571,
uQdTbVcuYt,,Indoor_Survival,Park_V1_Flat_Kick_Tech,0.9974,,Meta_Core_Poplar_Paulownia_Beech_stringers,0.7923,,1099.99,0.9684,,Preorder,0.9533,,Bataleon_ET_CAPiTA_DOA_Mercury_Jones_MT_YES_NSB_etc,0.9587,,Quantum_Drive_sintered_UHMW,0.9219,,59-86kg,0.7100,,4.5,0.9712,4.5:0.9712|5.0:0.0288,circa_2009,0.9062,,29.2,0.7100,,7.7/-1.5/7.7,0.7100,,Intermediate_to_Advanced,0.8674,,2yr_structural_defects_only,0.9315,,Not_ideal_hard_icy_performs_well_soft,0.8856,,PLT_Technology_lacquer_free,0.8856,,Chris_Grenier,0.9571,,Lighter_than_average,0.8721,,Austria_MotherShip_Feistritz,0.9964,,Great,0.9219,,Average_biggest_weakness,0.9219,,25.8,0.7100,,63-90kg,0.7100,,1211.0,0.7100,,,,,,,,Freestyle-All_Mountain,0.9315,,CAPiTA,0.9963,,2x4_Stainless_Steel_Inserts,0.9534,,True_Twin,0.9974,,150_152_154_156_158_155W_158W_161W,0.7100,,2027,0.9315,,Mens,0.9315,,HolySheet_Triax_top_Biax_bottom,0.7381,,Snowboard,0.9963,,Park_pipe_groomers_resort,0.9969,,0.0,0.9896,,Bucky_in_soft_uneven_snow,0.9219,,100pct_clean_energy_hydro_solar,0.9840,,55.9,0.7100,,Rated_for_hard_snow,0.9219,,Full_length_Titanal_Centerline_Booster,0.7868,Full_length_Titanal_Centerline_Booster:0.7868|2x_30mm_Carbon_Beams:0.2132,Full_ABS1000_sidewalls,0.8302,,Excellent_Turner,0.9219,,Reverse_sidecut_arc_midsection_pressure_edge_control,0.7923,,Excellent,0.9219,,New_Age_Radial_Death_Grip,0.9974,,,,,Standard_2x4_all_major_brands,0.7100,,Good,0.9219,,,,,,,,,,,Good,0.9219,,79.7,0.8856,,Good,0.9219,,Excellent,0.9219,,Semi_Locked_In,0.9981,,Great,0.9219,
uZ3Xf52G0y,Core_SrL_C3_Worldwide,Spring_Break_Slush_Slashers_2.0,Surf_Camber_arcing_tip_tail_camber_inserts,0.9969,,Dual_Core_Poplar_Beech,0.9969,,799.99,0.9575,,In_stock,0.9992,,Gentemstick_Mantaray_Yes_Hybrid_Jones_Hovercraft_Lib_Tech_Orca_etc,0.9594,,SuperDrive_sintruded,0.9969,,82-104kg,0.8176,82-104kg:0.8176|77-99kg:0.1824,4.0,0.9969,,2017,0.9466,,33.5/30.0,0.9969,,7.6,0.9969,,,,,2yr_structural_defects_only,0.9517,,5.0,0.9278,,PLT_Topsheet_Technology,0.9517,,Corey_Smith,0.9569,,Pretty_light_for_surface_area,0.9434,,MotherShip_Feistritz_Austria,0.9974,,Much_better_than_original_comes_alive_carving,0.9594,,Good_float_directional_shape_less_effortless_than_pre2023,0.9594,,26.6,0.9969,,,,,1290,0.9969,,,,,,,,Powder_Resort,0.9969,,CAPiTA,0.9974,,Stainless_Steel_4x2_Inserts,0.9219,,Directional,0.9969,,143_147_151_155cm,0.8182,143_147_151_155cm:0.8182|147_151_155cm:0.1818,2027,0.9777,,Mens,0.9376,,Special_Blend_Fiberglass_Magic_Bean_Resin,0.9969,,Snowboard,0.9974,,Powder_groomers_park,0.9376,,,,,Put_away_when_snow_gets_hard_not_much_edge_hold,0.9278,,Certified_B_Corp_score_98.9,0.9865,,58.4cm_23in,0.9969,,Competent_grip_not_death_grip_not_amazing_hard_snow,0.9594,,Ultralight_alloy_cruiser_style_skid_plate,0.9517,,,,,Universally_praised_puts_smile_on_face,0.9278,,Inlaid_Alloy_Skid_Plate,0.9969,,Pretty_quick_edge_to_edge_very_turny,0.9594,,Radial_single_radius,0.9969,,35,0.9969,,,,,Held_up_surprisingly_well_hard_microbumpy_snow,0.9594,,,,,,,,,,,,,,,,,Not_a_bomber_not_good_at_speed,0.9405,,,,,,,,,,
uatICKHOOX,,Sleepwalker,Rock_Out_Camber,0.9993,,Aspen_Strong_Core_CNC_selected,0.9993,,559.99,0.9963,,Available_at_449.95_many_sizes_sold_out,0.9982,,CAPiTA_DOA_poppy_predictable_safest_park_rec,0.7743,,sintered_bm,0.9982,,55_85kg,0.9948,,3.0,0.9948,,2017_18_season,0.9406,,29.7,0.9948,,8.0,0.9948,,Beginner_Intermediate,0.4878,Beginner_Intermediate:0.4878|Intermediate_Advanced:0.4310|Beginner_Intermediate_Advanced:0.0812,,,,Top_100_product_great_value_for_park_jib,0.9219,,Mad_scientists_electrifying_mishap,0.6562,,Tommy_Gesme,0.9993,,,,,Austria_Bulgaria_France_Finland_Canada_US,0.9660,,,,,,,,25.2,0.9948,,65_90kg,0.9948,,120.5,0.9948,,8.2,0.9948,,29.9,0.9948,,Freestyle,0.9993,,Salomon,0.9993,,2x4_inserts,0.9968,,True_Twin,0.9993,,151_153_155_158_155W_158W,0.5185,151_153_155_158_155W_158W:0.5185|148_151_153_155_158_155W_158W:0.4815,2026,0.9993,,Mens,0.7036,,BA_MD_Biaxial_Medium_Density_fiberglass,0.9608,,Snowboard,0.9685,,Park_rails_side_hits_streets,0.9972,,Zero_centered,0.9548,,Not_suitable_for_aggressive_all_mountain_or_high_speed,0.5338,,FSC_certified_wood_plus_30pct_bio_resin,0.9970,,56.0,0.9948,,EQ_Rad_sidecut_enhances_control,0.7456,,Popster_milled_core_for_natural_flex_and_pop,0.9803,,ABS_Sidewalls_with_Royal_Rubber_Pads,0.9589,,Excellent_value_for_money_in_park_category,0.9970,,Freestyle_Edge_Bevel,0.9968,,,,,EQ_Rad_Sidecut,0.9993,,,,,,,,Royal_Rubber_Pads_absorb_shocks,0.9575,,,,,,,,Up_to_full_year_return,0.9793,,,,,,,,,,,,,,,,,,,
