product_guid,manufacturer,model_name,camber_profile,camber_profile_confidence,camber_profile_posterior,core_material,core_material_confidence,core_material_posterior,price,price_confidence,price_posterior,availability,availability_confidence,availability_posterior,comparable_board,comparable_board_confidence,comparable_board_posterior,base_material,base_material_confidence,base_material_posterior,recommended_weight_range,recommended_weight_range_confidence,recommended_weight_range_posterior,flex_rating,flex_rating_confidence,flex_rating_posterior,model_first_available_year,model_first_available_year_confidence,model_first_available_year_posterior,tip_tail_width,tip_tail_width_confidence,tip_tail_width_posterior,sidecut_radius,sidecut_radius_confidence,sidecut_radius_posterior,rider_level,rider_level_confidence,rider_level_posterior,warranty,warranty_confidence,warranty_posterior,reviewer_opinion,reviewer_opinion_confidence,reviewer_opinion_posterior,topsheet,topsheet_confidence,topsheet_posterior,board_designer,board_designer_confidence,board_designer_posterior,board_weight,board_weight_confidence,board_weight_posterior,manufacturing_location,manufacturing_location_confidence,manufacturing_location_posterior,carving_rating,carving_rating_confidence,carving_rating_posterior,powder_rating,powder_rating_confidence,powder_rating_posterior,waist_width_at_156,waist_width_at_156_confidence,waist_width_at_156_posterior,recommended_weight_at_159,recommended_weight_at_159_confidence,recommended_weight_at_159_posterior,effective_edge,effective_edge_confidence,effective_edge_posterior,sidecut_radius_at_159,sidecut_radius_at_159_confidence,sidecut_radius_at_159_posterior,tip_tail_width_at_159,tip_tail_width_at_159_confidence,tip_tail_width_at_159_posterior,board_category,board_category_confidence,board_category_posterior,brand,brand_confidence,brand_posterior,mounting_pattern,mounting_pattern_confidence,mounting_pattern_posterior,shape,shape_confidence,shape_posterior,available_sizes,available_sizes_confidence,available_sizes_posterior,model_year,model_year_confidence,model_year_posterior,gender,gender_confidence,gender_posterior,laminate,laminate_confidence,laminate_posterior,product_type,product_type_confidence,product_type_posterior,terrain_suitability,terrain_suitability_confidence,terrain_suitability_posterior,setback,setback_confidence,setback_posterior,negative_aspect,negative_aspect_confidence,negative_aspect_posterior,sustainability_certification,sustainability_certification_confidence,sustainability_certification_posterior,stance_width_range_size,stance_width_range_size_confidence,stance_width_range_size_posterior,edge_hold,edge_hold_confidence,edge_hold_posterior,construction_material_innovation,construction_material_innovation_confidence,construction_material_innovation_posterior,sidewall_material,sidewall_material_confidence,sidewall_material_posterior,positive_aspect,positive_aspect_confidence,positive_aspect_posterior,edge_technology,edge_technology_confidence,edge_technology_posterior,turn_initiation_performance,turn_initiation_performance_confidence,turn_initiation_performance_posterior,sidecut_type,sidecut_type_confidence,sidecut_type_posterior,taper,taper_confidence,taper_posterior,binding_compatibility,binding_compatibility_confidence,binding_compatibility_posterior,chatter_performance,chatter_performance_confidence,chatter_performance_posterior,predecessor_model_name,predecessor_model_name_confidence,predecessor_model_name_posterior,contact_length_size,contact_length_size_confidence,contact_length_size_posterior,return_policy_terms,return_policy_terms_confidence,return_policy_terms_posterior,jibbing_rating_tgr,jibbing_rating_tgr_confidence,jibbing_rating_tgr_posterior,overall_rating_snowboardingprofiles,overall_rating_snowboardingprofiles_confidence,overall_rating_snowboardingprofiles_posterior,speed_rating_tgr,speed_rating_tgr_confidence,speed_rating_tgr_posterior,jumps_rating_tgr,jumps_rating_tgr_confidence,jumps_rating_tgr_posterior,on_snow_feel_tgr,on_snow_feel_tgr_confidence,on_snow_feel_tgr_posterior,pipe_rating_tgr,pipe_rating_tgr_confidence,pipe_rating_tgr_posterior
mwzSjQjlXD,Nitro_AG_Hunenberg_Switzerland,Prime_Chroma_Cam_Out,,0.9406,,0.55,0.7000,,,,,,,,Prime_Raw_directional_same_core,0.9406,,Premium_Extruded_FH_Base,0.9406,,,,,5.0,0.9860,,,,,,,,,,,Beginner_Intermediate,0.9212,,,,,,,,,,,,,,,,,Taiwan_Playmaker_factory,0.7442,,,,,,,,,,,,,,,,,,,,,,,,0.8836,,Nitro_Snowboards,0.9989,,2x4_insert_pattern,0.9600,,Directional_Twin,0.9840,,149cm_152cm_155cm_158cm,0.8418,,2026_season_2025_2026,0.9436,,Mens,0.8418,,Bi_Lite_biaxial_fiberglass,0.9664,,Snowboard,0.8836,,,0.8475,,-1.5,0.9660,,,,,,,,,,,0.75,0.8000,,,,,ABS_Sidewalls_flexible_impact_resistant,0.7519,,0.7,0.7000,,Recycled_Steel_Edges_50pct,0.9660,,2.4,0.7000,,Radial_Sidecut_single_radius,0.9840,,,,,Compatible_2x4_and_channel_via_mini_disc,0.6395,,,,,Nitro_Prime_with_Flat_Out_Rocker,0.6114,,,,,0.6,0.5000,,,,,,,,,,,,,,,,,,,
nWkXQvNyD1,Mervin_Manufacturing,C_Money,,0.9948,,0.65,0.5781,Poplar_Paulownia:0.5781|Aspen_Paulownia:0.4219,524.99,0.9012,,0.65,0.6000,,Salomon_Huck_Knife,0.6452,,Knife_Cut_Co-Ex,0.4236,Knife_Cut_Co-Ex:0.4236|Sintered_Knife_Cut:0.3674|Eco_Sublimated_Co-Ex:0.2090,65.0,0.6000,,6.0,0.9198,6.0:0.9198|5.5:0.0736|5.0:0.0066,2024,0.8000,,29.6,0.9948,,8.2,0.9964,,Intermediate-Advanced,0.8101,,1.0,0.7875,,,,,Eco_Sublimated_Poly_Topsheet,0.7964,,Jay_Howell,0.9155,Jay_Howell:0.9155|Trevor_Yardley-Jones:0.0845,2780.0,0.9756,,Sequim_WA_USA,0.9808,,,,,,,,25.5,0.9948,,60.0,0.6000,,,,,8.2,0.9964,,29.8,0.9948,,,0.9948,,GNU,0.9948,,2x4_inserts,0.9964,,True_Twin,0.9554,,144_148_150W_152_154_154W_156_158W_159,0.9964,,2025,0.9375,,Mens,0.6399,,Tri-Axial_and_Bi-Axial_glass,0.9550,,Snowboard,0.9948,,,0.9923,,0.0,0.9964,,0.3,0.8000,,FSC_Certified,0.8386,,57.47,0.8000,,0.75,0.8000,,Tri-Ax_Bi-Ax_glass_with_carbon_power_bands,0.5814,,UHMW,0.8047,,0.8,0.6500,,Magne-Traction_7_serrations,0.9969,,,,,,,,,,,,,,0.3,0.8000,,,,,117.0,0.9964,,,,,,0.9639,,83.2,0.9639,,,0.9639,,,0.9639,,,,,,,
o0RF7pQM9h,Salomon_Amer_Sports_1947_Annecy,Assassin_Pro,,0.9997,,0.8,0.8000,,791.99,0.9974,,1.0,0.9914,,NS_Photosynthesis_Yes_Greats_Stone_Message_Yes_Basic_Ride_TwinPig_Burton_Good_Co_Yes_Typo,0.9579,,Sintered_EG_Base_gallium_electra,0.9981,,70.0,0.9958,,8.0,0.9940,,2017,0.8000,,29.1,0.9958,,7.7,0.9958,,Advanced_to_Expert,0.9976,,2.0,0.8000,,0.8,0.8000,,,,,Bode_Merrill,0.9974,,,,,,,,,,,,,,25.3,0.9958,,77.5,0.8000,,118.0,0.9958,,7.9,0.9958,,,,,,0.9979,,Salomon,0.9989,,2x4_Inserts,0.9408,,Directional_Twin,0.9986,,150_153_156_159_162_158W_163W,0.9572,,2026,0.9989,,Mens,0.9819,,BIAX_MD_medium_density_european_fiberglass,0.8348,,Snowboard,0.9987,,,0.9958,,2.0,0.9958,,0.7,0.7000,,30pct_plant_derived_molecular_structure,0.9620,,54.0,0.9958,,0.7,0.7000,,Ghost_Carbon_Beams_tip_tail_pop_stability,0.9428,,Gunslinger_Sidewalls_carbon_inlays_full_length,0.9998,,,,,,,,,,,Quadralizer_Sidecut,0.9981,,,,,,,,0.6,0.6000,,Salomon_Assassin_Classicks_2017,0.9906,,,,,1.0,0.9000,,,,,,,,,,,,,,,,,,,
oBtLH8dMk7,,Nightfall,,0.9480,EZ_Rocker:0.9480|Flat_Rocker:0.0520,0.4,0.8000,,399.99,0.9507,,0.0,0.9948,,Burton_Ripcord,0.8861,,Extruded,0.8702,,71.5,0.9014,,2.2,0.9963,,,,,29.4,0.9014,,8.7,0.9014,,Beginner_to_Intermediate,0.9972,,2.0,0.8000,,,,,Embossed,0.9431,Embossed:0.9431|Textured:0.0569,,,,,,,China,0.8059,,,,,,,,25.3,0.9014,,92.5,0.8000,,,,,9.3,0.9014,,29.7,0.9000,,,0.9305,,5th_Element,0.9963,,2x4_and_4x4,0.8300,,True_Twin,0.9980,,145_150_155_157_160_158W_160W_163W,0.9998,,2025_MY25,0.9566,,Mens,0.9602,Mens:0.9602|Unisex_Adults:0.0398,,,,Mens_snowboard,0.9963,,,0.7827,,0.0,0.9963,,0.6,0.7000,,,,,,,,,,,,,,Liquid_Sidewalls,0.7827,,0.55,0.5000,,,,,,,,,,,0.0,0.9963,,Standard_4x4_and_2x4_mounting,0.8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWEDkCdJ99,,Surfer,,0.9495,Low_Camber:0.9495|Medium_Camber:0.0505,0.65,0.8000,,1799.99,0.9974,,1.0,0.9839,,Jones_Storm_Chaser_best_all_around_pow_more_slashable,0.9951,,Nano_Speed_S_sintered_ISOSPORT_7000,0.9494,Nano_Speed_S_sintered_ISOSPORT_7000:0.9494|Hyper_Glide_S_sintered_7000:0.0256|Ultra_Glide_S_sintered_7000:0.0249,77.0,0.9957,,4.0,0.9974,,2017,0.8000,,30.65,0.9957,,7.74,0.9957,,Intermediate_to_Advanced_Expert,0.9513,,3.0,0.8000,,0.75,0.7000,,Step_Down_Rails_Top_3D_reduces_weight,0.9940,,,,,3000.0,0.7774,,Austria_CAPiTA_Mothership,0.7483,Austria_CAPiTA_Mothership:0.7483|Asia_or_Saudi_Arabia:0.2517,,,,,,,25.9,0.9957,,87.0,0.8000,,123.3,0.9957,,7.89,0.9957,,31.35,0.8000,,,0.9921,,Bataleon,0.9974,,2x4_inserts,0.9009,,Tapered_Directional,0.9974,,149_154_159_162cm,0.9974,,2025_2026,0.9974,,Mens,0.9974,,Tri_Axial_Laminate,0.9974,,Snowboard,0.9974,,,0.8810,,1.5,0.6000,,,,,,,,55.0,0.8000,,,,,AirRide_core_additive_vibration_dampening,0.9630,,Urethane_Flex_Walls,0.9659,Urethane_Flex_Walls:0.9659|ABS_Solid_Walls:0.0341,,,,,,,,,,,,,2.8,0.9000,,,,,,,,,,,,,,0.75,0.8000,,,,,,,,,,,,,,,,,,,
oa21GQ68wW,,Afterblack,,0.9963,,0.85,0.8000,,879.99,0.9742,,0.8,0.8000,,Capita_DOA_YES_Typo_Ride_Algorythm_Nitro_Team,0.7431,,Sintered_4000,0.9997,,79.5,0.9964,,6.0,0.5670,6.0:0.5670|5.0:0.4330,2019,0.8000,,30.5,0.8000,,8.1,0.9964,,Intermediate_to_Advanced,0.8517,,3.0,0.9923,,0.6,0.6000,,Not_yet_detailed,0.6207,,Mark_Wilson_design_input,0.9954,,2600,0.3000,,Guangzhou_Province_China,0.9922,,,,,,,,,,,79.5,0.8000,,122.0,0.9964,,8.3,0.9964,,30.0,0.8000,,,0.9620,,K2,0.9963,,2x4_Inserts,0.8517,,True_Twin,0.9964,,149_151_154_156W_157_159W_160,0.9948,,2027,0.7229,,Mens,0.9948,,Triax_Glass_plus_Carbon_DarkWeb,0.9966,,Mens_snowboard,0.9963,,,0.8517,,0.0,0.9964,,,,,Sustainably_harvested_timber,0.6304,,53.0,0.9964,,0.75,0.6111,,Hybritech_construction,0.8326,,P_Tex_sidewall_capped_tip_tail,0.6005,,,,,,,,,,,,,,,,,,,,0.8,0.7000,,,,,,,,0.6,0.7000,,,,,,,,,,,,,,,,,,,
oelJQmX6Pt,Mervin_Manufacturing,Dynamo,,0.9936,C3_Directional:0.9936|Camber_Rocker_Camber_Hybrid:0.0064,0.75,0.8000,,969.99,0.9016,,,,,Yes_Pick_Your_Line_Burton_FA_Gnu_Mullair_Jones_Flagship_etc,0.9777,,Eco_Sublimated_TNT_Base,0.8208,,65.0,0.6000,,6.5,0.9944,6.5:0.9944|6.0:0.0056,2019,0.8000,,29.55,0.9962,,8.0,0.9962,,Advanced_to_Expert,0.8597,Advanced_to_Expert:0.8597|Intermediate_Advanced:0.1403,1.0,0.7861,,0.9,0.8000,,Eco_Sublimated_Poly_Topsheet,0.7861,,Austen_Sweetin_and_Phil_Hansen,0.9948,,2880.0,0.9931,,Carlsborg_Sequim_WA_USA,0.9985,,,,,,,,25.5,0.9962,,65.0,0.6000,,,,,8.1,0.9962,,,,,,0.9970,,Lib_Tech,0.9969,,2x4_Inserts,0.6519,,Tapered_Directional,0.9972,,150_153_156_159_162cm,0.9962,,2025-2026,0.9969,,Mens,0.8507,,Tri_Ax_Bi_Ax_Fiber,0.8819,,Snowboard,0.9985,,,0.8047,All_Mountain_Freeride:0.8047|Hard_snow_groomers:0.1609|Freestyle_All_Mountain_Freeride:0.0343,25.0,0.9962,,0.6,0.8000,,Renewable_core_water_based_solvents,0.7861,,57.47,0.8000,,0.8,0.8000,,,,,Birch_Internal_Sidewalls,0.7861,,0.65,0.6000,,Magne_Traction_7_bumps,0.9996,,3.5,0.7684,3_5_out_of_5_some_effort:0.7684|Fast_easy_eurocarves:0.2316,,,,3.0,0.9839,,,,,,,,,,,111.0,0.9962,,,,,,,,82.2,0.9839,,,,,,,,,,,,,
ogmLc4g28O,Mervin_Manufacturing,Lib_Rig,,0.9974,,0.75,0.7838,,1099.99,0.6300,,1.0,0.8427,,Amplid_Souly_Grail_YES_PYL_Korua_Otto_Ride_Algorythm_Capita_BSOD,0.9140,,Sintered_Knife_Cut_Base,0.7838,,80.0,0.6000,145lbs_65kg_plus:0.9677|70kg_plus:0.0323,7.0,0.9998,7.0:0.9998|6.0:0.0002,2023,0.8000,,29.85,0.9677,30.1_29.6cm:0.9677|30.0_29.5cm:0.0323,,,,Intermediate_Expert,0.6762,Intermediate_Expert:0.6762|Advanced_Expert:0.2561|Intermediate_Advanced:0.0676,1.0,0.7838,,0.5,0.5000,,Eco_Sublimated_Poly_Topsheet,0.7838,,Austen_Sweetin,0.9974,,2940.0,0.9315,,Sequim_Washington_USA_handbuilt,0.7820,,0.85,0.9548,,7.0,0.8000,,,,,,,,,,,,,,,,,,0.9974,,Lib_Tech,0.9974,,2x4_Inserts,0.6300,,Tapered_Directional,0.9974,,153_155_157_159_160W_162,0.9963,,2025-2026,0.9974,,Mens,0.9974,,Tri_Ax_Bi_Ax_Fiber,0.7838,,Snowboard,0.9974,,,0.9219,,4.4,0.9346,,0.3,0.8000,,FSC_certified_wood_cores,0.9660,,57.47,0.8000,,0.75,0.8000,,3way_fiber_increased_snap_decreased_vibrations,0.7838,,Birch_Internal_UHMW_Sintered_Sidewall,0.9388,,0.65,0.7000,,Magne_Traction_7_serrations_per_side,0.8081,,3.2,0.8000,,,,,5.0,0.9245,,,,,0.8,0.8000,,,,,105.0,0.9677,105.0:0.9677|107.0:0.0323,,,,0.5,0.8000,,83.2,0.9245,,0.8,0.8000,,0.8,0.8000,,0.7,0.8000,,0.7,0.8000,
pB1C3ZULQO,CAPiTA_MFG_GmbH,Mercury,,0.9627,Resort_V2_Directional_Flat_Kick:0.9627|Hybrid_Rocker_Camber_Rocker:0.0373,0.7,0.8000,,1149.99,0.9931,,0.8,0.8000,,Jones_MT_more_composed_directional_stronger_edge,0.8861,,Hyperdrive_sintered_UHMWPE,0.9996,,54.5,0.9738,90to150lb_41to68kg:0.9738|40to68kg:0.0262,6.5,0.9856,6.5:0.9856|6.0:0.0144,2016,0.9032,,29.9,0.9738,29.9:0.9738|29.8:0.0262,7.33,0.6000,5_radius_format_7.325_3_neg1.5_3_7.325:0.9738|3_radius_format_7.3_neg1.5_7.3:0.0262,Intermediate_to_advanced_expert,0.9018,,2.0,0.8000,,0.85,0.8000,,PLT_Topsheet_Technology,0.9940,,Kevin_Backstrom,0.9032,,2550,0.6000,,MotherShip_Austrian_Alps,0.8763,,0.8,0.8000,,6.5,0.7000,,,,,,,,,,,,,,30.6,0.9738,30.6:0.9738|30.5:0.0262,,0.9974,,CAPiTA,0.9974,,2x4_inserts,0.9992,,Directional_0.5in_setback,0.8411,Directional_0.5in_setback:0.8411|Directional_twin:0.1589,147_150_153_155_157_159_161_156W_158W_160W_162W,0.9974,,2026,0.9974,,Mens,0.9032,,Holysheet_Tri_Bi_fiberglass,0.9742,,Snowboard,0.9974,,,0.9839,,,,,0.5,0.8000,,B_Corp_Score_98.9,0.9974,,,,,0.85,0.8000,,4x25mm_CarbonFlax_Amplitex_Amplifier,0.9998,,ABS_sidewalls,0.6667,,,,,Stainless_steel,0.8360,,4.8,0.7000,,New_Age_Progressive_Death_Grip,0.9992,,0.0,0.9974,,Any_4x4_or_4x2_bindings,0.8360,,,,,Totally_FKn_Awesome,0.9639,,,,,,,,,,,87.3,0.9188,87.3:0.9188|89.9:0.0812,,,,0.8,0.7000,,,,,,,
pDmf5ennJv,Mervin_Manufacturing,T_Rice_Pro_Camber,,0.7758,Almost_full_camber_with_touch_of_early_rise:0.7758|Traditional_Camber:0.2242,0.75,0.8000,,935.99,0.9974,,0.8,0.8000,,Burton_Custom_Camber_475_96_excellent_carving,0.9317,,Eco_Sublimated_Sintered_Base_competition_ready,0.9974,,70.0,0.6000,,6.5,0.9239,6.5:0.9239|6.0:0.0761,2006.0,0.9793,,30.1,0.9974,,8.2,0.9974,,Advanced_to_expert,0.8903,Advanced_to_expert:0.8903|Intermediate_Advanced:0.1097,1.0,0.8000,,0.4,0.7000,,Eco_Sublimated_Poly_Topsheet,0.9001,,Travis_Rice,0.9974,,3000.0,0.9892,,Sequim_Washington_USA,0.9923,,,,,2.5,0.8000,,25.5,0.9974,,75.0,0.6000,,,,,8.3,0.9974,,30.2,0.9000,,,0.9999,,Lib_Tech,0.9974,,2x4_Inserts,0.9001,,True_Twin,0.9974,,155_157_159_161W,0.9974,,2025-2026,0.9974,,Mens,0.8150,,Triaxial_Biaxial_Fiberglass_Basalt_Alloy,0.8476,,Snowboard,0.9974,,,0.9001,,0.0,0.9974,,0.5,0.8000,,Zero_hazardous_waste_producing,0.9892,,57.47,0.8000,,0.8,0.7000,,Volcanic_fiber_from_basalt_strength_dampening,0.8333,,Birch_Internal_UHMW_Sintered_Sidewall,0.9001,,0.75,0.7000,,Magne_Traction_7_serrations_per_side,0.9692,,5.8,0.6522,Slow_for_width_prefers_straight:0.6522|Nice_easy_good_balance_quick_and_carving:0.3478,,,,,,,,,,0.7,0.7000,,,,,121.0,0.9974,,,,,0.6,0.7000,,85.6,0.9865,,,,,0.9,0.8000,,0.9,0.7000,,0.6,0.7000,
pRkSjnKwKK,Nitro_AG_Hunenberg_Switzerland,Banker,,0.9536,,0.65,0.7000,,999.0,0.8955,,0.5,0.8000,,Amplid_Souly_Grail_K2_Alchemist_Jones_Flagship_Pro_etc,0.9914,,Sintered_EcoSpeed_HD_Base,0.9300,,65.0,0.6000,,8.0,0.9508,,2019,0.8000,,29.6,0.9985,,7.15,0.7000,,Advanced_to_Expert,0.9286,,1.25,0.9285,,0.8,0.8000,,EcoGuard_Topsheet_90pct_recycled,0.9300,,Bryan_Fox_Tommy_Delago_Christy_Prior,0.9111,,2600,0.5000,,Austria,0.8435,,0.85,0.9914,,7.0,0.8000,,25.3,0.9210,25.3:0.9210|25.5:0.0790,75.0,0.6000,,,,,7.35,0.8000,,,,,,0.9300,,Nitro,0.9535,,2x4_Inserts,0.9948,,Directional,0.9536,,156_159_only,0.9875,156_159_only:0.9875|148_152_156_160:0.0125,2027,0.9300,,Unisex_for_2027,0.9111,,Bi_Lite_Laminates_two_direction_fibres,0.9985,,Snowboard,0.9535,,,0.9300,,-15.0,0.9985,,0.5,0.8000,,FSC_responsibly_sourced,0.9300,,54.0,0.8000,,0.7,0.8000,,,,,ABS_Sidewalls_35pct_recycled,0.9985,,0.7,0.7000,,Recycled_Steel_Edge_50pct,0.9985,,3.2,0.8000,,Progressive_Sidecut,0.9300,,0.3,0.6000,,Standard_or_mini_disk_bindings,0.8660,,,,,,,,112.0,0.9985,,,,,0.5,0.8000,,,,,0.8,0.8000,,0.8,0.8000,,0.8,0.8000,,0.7,0.8000,
piURfUDEJD,,Twinpig,,0.3506,Twin_Standard_Camber_more_rocker_than_camber:0.3506|Twin_Standard_Camber_more_camber_than_rocker:0.3220|Twin_Hybrid_Rocker:0.1672|Standard_Camber_extended_rocker_zones:0.1601,0.85,0.8000,,899.99,0.8203,,1.0,0.8623,,YES_Greats_carves_exceptionally_well,0.9878,,Sintered_Stone_Ground_4000_PTEX,0.9948,,88.5,0.8000,,4.0,0.5369,Medium_4_out_of_10:0.5369|Soft:0.4631,2019,0.9777,,32.8,0.9974,,,,,Beginner_Intermediate_Advanced,0.9940,,,,,0.85,0.9000,,Standard_Top_Sheet_durable_urethane,0.5623,Standard_Top_Sheet_durable_urethane:0.5623|Topless_Topsheet_graphics_on_fiberglass:0.4377,,,,2500,0.6000,Light_side_of_normal_for_width:0.6197|One_of_heaviest_felt_heavy:0.3803,China_production_RD_Seattle,0.9912,,,,,,,,27.0,0.9974,,86.2,0.8000,,114.8,0.9974,,,,,32.3,0.9000,,,0.8002,,Ride_Snowboards,0.9984,,2x4_inserts,0.8002,,Asymmetrical_Twin,0.9974,,136_142_148_151_154_156W_157cm,0.9974,,2027,0.9853,,Unisex,0.8321,,Hybrid_Glass_Triaxial_top_Biaxial_base,0.9556,,Snowboard,0.9984,,,0.9492,All_Mountain_Park:0.9492|Park_groomers_powder:0.0508,0.0,0.9974,,0.5,0.8000,,30pct_recycled_steel_materials,0.9948,,55.9,0.9974,,0.55,0.8000,,Double_Impact_Plates_urethane_weaves,0.9948,,Slim_Walls_3D_composite_Slimewall_urethane,0.9991,,0.9,0.8000,,Cleave_Edge_Steel_50pct_more_steel,0.9948,,5.0,0.7000,,Asymmetrical_Quadratic_Sidecut_three_radii,0.9948,,,,,Compatible_ReFlex_and_standard_disc,0.8121,,,,,,,,,,,,,,,,,81.1,0.9569,,0.5,0.6000,,0.8,0.7000,,,,,,,
pn8NiiLe60,Nitro_AG_Hunenberg_Switzerland,Mastercarve,,0.9836,,0.65,0.7000,,999.99,0.9839,,0.5,0.8000,,Korua_Cafe_Racer_flex7_directional_float_camber,0.9146,,Sintered_Extruded_HD_Base,0.9836,,75.0,0.6000,,9.0,0.9971,,2026,0.8000,,31.7,0.9836,,6.5,0.7000,,Advanced,0.9836,,2.0,0.9948,,0.85,0.8000,,EcoGuard_Topsheet_90pct_recycled,0.9836,,Bryan_Fox,0.9914,,,,,Playmaker_factory_Taiwan,0.9698,,,,,,,,,,,,,,,,,,,,,,,,0.9836,,Nitro,0.9991,,2x4_Inserts,0.9836,,Directional,0.9836,,159cm_only_single_size,0.9836,,2027,0.9836,,Mens,0.9836,,Tri_Lite_Laminates_3_directions,0.9836,,,,,,0.9836,,-1.5,0.9836,,,,,85_pct_post_industrial_Ptex,0.9836,,,,,,,,,,,ABS_Sidewall_flexible_impact_resistant,0.9836,,,,,Recycled_Steel_Edge,0.9836,,,,,Progressive_Sidecut,0.9836,,,,,,,,,,,Woodcarver_discontinued_after_2021_22,0.9091,,123.0,0.9836,,0.3,0.8000,,,,,,,,,,,,,,,,,,,
qDNHgycySn,Burton_Snowboards_founded_1977,Process_Flying_V,,0.7600,,0.9,0.7000,,879.99,0.7600,,0.6,0.5000,,Lib_Tech_TRS_user_switched_happy_except_jibbing,0.8358,,Durable_highly_porous_superior_wax_absorption,0.7767,,79.5,0.7600,,2.5,0.6310,2.5:0.6310|3.0:0.3690,2011,0.6000,,29.49,0.7600,,8.1,0.7600,,Intermediate,0.4202,Intermediate:0.4202|Intermediate_Expert:0.1895|Beginner_Intermediate:0.1526|Intermediate_to_Advanced:0.1468|Beginner:0.0908,,,,,,,,,,Mark_McMorris,0.9556,,,,,Austria_25plus_years_some_China,0.9434,,,,,,,,25.1,0.7600,,79.5,0.7600,,119.5,0.7600,,8.2,0.7600,,29.86,0.7600,,,0.5368,All_Mountain:0.5368|All_mountain_freestyle_twin:0.4632,Burton,0.9963,,The_Channel_2_slots_2_screws_infinite_stance,0.9510,,Twin_Twin,0.7600,,152_155_157_159_162W,0.7600,,2027,0.9635,,Mens,0.9195,Mens:0.9195|Man_Unisex:0.0805,Triax_fiberglass_above_below_core_3_layers_angled,0.9571,,Snowboard,0.9635,,,0.7600,,0.0,0.7600,,0.2,0.8000,,Certified_B_Corporation,0.9905,,56.0,0.7600,,0.45,0.8000,,Wood_grain_along_edges_two_unbroken_zones_perpendicular,0.7600,,,,,0.8,0.8000,,Frostbite_Edges_extend_under_bindings_hardpack_ice,0.7600,,1.8,0.8000,,,,,,,,Compatible_most_brands_best_with_EST,0.7600,,0.45,0.7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSB6gSCS0V,,Placebo,,0.9890,,0.65,0.8000,,959.99,0.9974,,0.75,0.6000,,CAPiTA_DOA_hybrid_camber_best_am_freestyle,0.9761,,Ultra_Glide_S_7000_grade_sintered,0.9950,,75.0,0.9948,,8.0,0.9940,,2027,0.8000,,29.7,0.9948,,6.9,0.8000,,Intermediate_Advanced,0.9890,,,,,,,,,,,,,,,,,Austria_CAPiTA_Mothership,0.9998,,,,,,,,25.1,0.9948,,81.0,0.8000,,118.9,0.9948,,7.1,0.8000,,30.1,0.9948,,,0.9950,,Bataleon,0.9975,,2x4_Inserts,0.9931,,Directional_Twin,0.9950,,153_156_159_162_160W_164W,0.6506,153_156_159_162_160W_164W:0.6506|149_153_159_160W_164W:0.2410|149_153_156_159_160W_162_164W:0.1084,2027,0.9994,,Mens,0.9742,,Traditional_two_way_weave,0.7386,Traditional_two_way_weave:0.7386|Tri_Ax_laminate:0.2614,Snowboard,0.9948,,,0.6471,Park_AllMountain_Powder_Freeride:0.6471|Park_Resort_Powder:0.3529,,,,0.2,0.7000,,,,,55.0,0.9948,,,,,Central_SuperTube_hollow_carbon_pop,0.9990,,FlexWalls_urethane_sidewalls,0.9932,,0.7,0.7000,,,,,,,,Tri_radial_size_specific,0.9890,,,,,Standard_2x4_inserts_compatible_all_major_brands,0.9890,,,,,Goliath_redesign_progression,0.9839,,,,,0.75,0.8000,,,,,,,,,,,,,,,,,,,
qgoFRGDtRP,Mervin_Manufacturing,Upgrade,,0.9922,,,,,999.99,0.8514,,1.0,0.9948,,Lib_Tech_Terrain_Wrecker,0.9639,,Eco_Sublimated_Sintered_Base,0.9219,,,,,6.0,0.6522,,2025,0.8000,,30.0,0.9598,30.0:0.9598|30.3:0.0402,7.6,0.8000,7.6/7.7/7.5m:0.9606|7.7/7.7/7.5m:0.0394,Intermediate,0.6822,,,,,,,,Eco_Sublimated_Poly_Topsheet,0.9219,,Jeff_Hendo_Henderson,0.9996,,2920.0,0.9827,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978,,GNU,0.9986,,2x4_Inserts,0.9036,,Directional_Twin,0.9982,,151cm_153cm_156cm_157W_159cm_160W,0.9984,,2025-2026_season,0.9986,,Mens,0.9317,,Tri_Axial_Bi_Axial_Glass,0.9043,,Snowboard,0.9986,,,0.9948,,0.75,0.9974,,,,,FSC_Certified_wood_cores,0.9877,,57.25,0.8000,,0.9,0.9000,,Carbon_Power_Bands,0.9974,,UHMW_Polyethylene,0.9336,,,,,,,,,,,,,,0.0,0.8000,,,,,0.6,0.6000,,GNU_Hyper_discontinued,0.9922,,,,,,,,,,,88.6,0.9785,,,,,,,,,,,,,
